	5523	5506	5499	813	5502	5527	5509	5522	624	5516	5526	627	5508	767	5517	5503	5524	5518	5505	5500	5513	5510	5520	673etoh	704	5515	686	457	701	5525	5507	703	5528	5521	1596	5519	682	673ctrl	5504	300	5512	668	5501	626	5511	5514
bin.32	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	4.0	0.0	678.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1512.0	26.0	0.0	122.0	431.0	1444.0	0.0	0.0	45.0	0.0	0.0	36.0	0.0	220.0	328.0	0.0	5241.0	0.0	13.0	0.0	5.0	0.0	0.0
bin.320	13.0	0.0	1100.0	15.0	96.0	7.0	1455.0	24.0	8.0	0.0	2937.0	16.0	934.0	2606.0	25.0	0.0	5.0	0.0	51.0	942.0	2521.0	2.0	16.0	4760.0	641.0	0.0	2142.0	5019.0	6091.0	0.0	995.0	387.0	0.0	11.0	19514.0	20.0	6061.0	3023.0	11.0	6850.0	7831.0	481.0	4171.0	12.0	3504.0	21.0
bin.325	0.0	0.0	0.0	13.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	27717.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	8.0	1.0	0.0	0.0	1.0	8.0	0.0	0.0	1.0	0.0	1.0	5.0	0.0	0.0	2.0	0.0	2.0	1.0	0.0	0.0	8.0	1.0	0.0
bin.327	0.0	0.0	2.0	3115.0	30.0	3.0	4.0	1.0	11.0	0.0	1.0	28.0	0.0	341.0	0.0	0.0	1.0	0.0	7.0	5.0	3.0	0.0	2.0	23043.0	8044.0	0.0	77609.0	684.0	23612.0	0.0	0.0	4643.0	1.0	1.0	161.0	9.0	141550.0	27766.0	1.0	1198.0	33.0	1123.0	0.0	2.0	3.0	2.0
bin.339	1498.0	0.0	65.0	8.0	79.0	2427.0	77.0	537.0	2424.0	1.0	1724.0	3930.0	1146.0	23399.0	1138.0	6.0	544.0	0.0	254.0	36.0	66.0	3.0	1273.0	122.0	39.0	1.0	5.0	27416.0	98.0	3.0	164.0	23.0	22.0	297.0	21800.0	276.0	21.0	52.0	46.0	34258.0	420.0	17.0	80.0	4690.0	70.0	392.0
bin.343	25.0	0.0	53.0	77.0	49.0	89.0	24.0	116.0	12980.0	0.0	118.0	28738.0	23.0	150.0	110.0	15.0	51.0	0.0	52.0	32.0	5.0	1.0	205.0	12.0	82.0	0.0	5.0	167.0	59.0	0.0	150.0	65.0	1.0	40.0	175.0	78.0	11.0	351.0	50.0	252.0	88.0	18.0	27.0	15768.0	19.0	85.0
bin.351	4.0	0.0	222.0	0.0	1.0	2.0	2.0	7.0	12.0	0.0	206.0	577.0	157.0	34.0	681.0	2.0	19.0	0.0	146.0	25.0	3.0	0.0	0.0	789.0	23.0	0.0	0.0	0.0	1159.0	0.0	110614.0	84.0	0.0	375.0	314.0	0.0	0.0	45.0	20.0	15.0	0.0	1.0	0.0	94.0	0.0	2.0
bin.355	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	1491.0	0.0	0.0	4147.0	0.0	5256.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	23691.0	0.0	0.0	3.0	1.0	0.0	0.0	16224.0	0.0	0.0	3004.0	0.0	7.0	11590.0	0.0	1.0	0.0	1497.0	0.0	2001.0	0.0	0.0
bin.356	617.0	4.0	97.0	20.0	132.0	11966.0	81.0	17771.0	2480.0	2.0	12230.0	5266.0	151.0	684.0	121.0	12.0	2930.0	2.0	195.0	43.0	1432.0	1.0	742.0	2196.0	120.0	1.0	9.0	163.0	1092.0	3.0	111.0	121.0	697.0	352.0	85.0	241.0	45.0	212.0	63.0	7808.0	14948.0	68.0	55.0	3893.0	738.0	79.0
bin.361	2440.0	0.0	143.0	8.0	230.0	4542.0	7.0	41019.0	32.0	7.0	3898.0	134.0	28.0	190.0	1561.0	6.0	1877.0	0.0	133.0	95.0	6.0	0.0	216.0	0.0	64.0	0.0	43.0	286.0	14.0	11.0	732.0	50.0	43.0	18102.0	34.0	192.0	39.0	107.0	83.0	400.0	55.0	12.0	40.0	59.0	34.0	1102.0
bin.366	125.0	0.0	635.0	0.0	148.0	189.0	4866.0	199.0	13.0	0.0	185.0	134.0	13515.0	39.0	101.0	67.0	263.0	0.0	1181.0	1191.0	1085.0	4.0	107.0	0.0	68.0	0.0	0.0	6.0	3.0	0.0	275535.0	51.0	0.0	108.0	23.0	8.0	0.0	71.0	94.0	788.0	8279.0	7.0	40.0	106.0	360.0	56.0
bin.367	10.0	0.0	18.0	7.0	35.0	63.0	1.0	13.0	182.0	0.0	85.0	620.0	6.0	23266.0	21.0	14.0	7.0	0.0	89.0	19.0	8.0	0.0	51.0	47.0	386.0	0.0	245.0	43494.0	26.0	0.0	26.0	324.0	18.0	20.0	123.0	7.0	24.0	764.0	8.0	5942.0	49.0	102.0	26.0	193.0	12.0	7.0
bin.375	260.0	0.0	481.0	0.0	360.0	1918.0	94.0	127.0	358.0	0.0	312.0	282.0	419.0	0.0	271.0	9.0	123.0	0.0	678.0	75.0	61.0	5.0	1278.0	0.0	0.0	0.0	2.0	5.0	2.0	0.0	28164.0	2.0	10.0	654.0	7.0	365.0	13.0	4.0	1764.0	20.0	384.0	3.0	1086.0	447.0	197.0	82.0
